mse,psnr,histogram_compare,class
29.60988136574074,33.416436935092555,0.02891545621653396,1
74.147955246913583,29.429811817304355,0.058909673528219714,1
201.25840326003086,25.093263380974665,0.06854262748885954,1
50.384753568672842,31.107812220953495,0.06082418382223135,1
126.04136525848766,27.12567262137003,0.051608205470052834,1
172.9843147183642,25.750736354275038,0.05831570081078827,1
116.30814766589506,27.474702216992558,0.054820848770804974,1
133.36606626157408,26.880350193688272,0.068965614305053,1
160.65414014274691,26.071884388360793,0.07017456149489701,1
117.24840856481481,27.43973404203261,0.04907105491569035,1
136.30969087577159,26.785536279660228,0.05478526208835317,1
225.41752266589506,24.600926882824012,0.05863381588982432,1
241.49111448688271,24.301792050777223,0.06024885813341223,1
146.81076388888889,26.463224624665095,0.05051712107509622,1
151.78227478780863,26.318593034804763,0.052526121906767365,1
145.11762152777777,26.513602091633743,0.050271263817624284,1
124.11366705246914,27.19260753433182,0.05317635366643666,1
237.92662519290124,24.366373163617766,0.05765694120840005,1
144.41544897762347,26.534667060910238,0.051789006799335124,1
36.022328317901234,32.565085806759825,0.053009845078049136,1
141.57099971064815,26.621060620024096,0.053946923102773554,1
130.42304446373456,26.977260271466903,0.0642322508927875,1
137.80688175154322,26.73809455109835,0.036584732971148504,1
121.16969280478395,27.296863540210616,0.054968026162173896,1
145.14085407021605,26.512906865423215,0.05866421817994832,1
116.17875916280865,27.47953627147591,0.05837524000449597,1
150.53886959876544,26.35431710288706,0.06258664203934172,1
74.086877893518519,29.433390673702387,0.06221263747906625,1
155.6689814814815,26.20878276966903,0.0608024969613749,1
201.1137996720679,25.096384895958145,0.06102301432636055,1
139.76584201388889,26.676793156204997,0.04995193808601516,1
225.94245515046296,24.59082517264106,0.060115610943132204,1
234.24206693672841,24.434154692865082,0.061086539425174204,1
169.49165702160494,25.8393203531202,0.06894842340946118,1
251.44853153935185,24.12631257185447,0.06582447196896693,1
264.21979890046299,23.9111500318724,0.05941889138162502,1
246.22055844907408,24.21756048876045,0.06410854854896036,1
259.20120804398147,23.994433395736277,0.0617651975361656,1
142.83781828703704,26.582371527351313,0.0521383913820787,1
169.65271749614197,25.835195403048296,0.05631412452799889,1
153.55176986882717,26.268255342937362,0.05597866094767886,1
185.42088638117283,25.44921708032531,0.06100645148222778,1
169.0752555941358,25.850003082391744,0.061501425970684545,1
167.05838879243828,25.9021207236462,0.057249165073817505,1
172.46883439429013,25.763697326088916,0.05906601701004218,1
49.894169560185183,31.150305622541442,0.034307419160451234,1
219.72929928626544,24.71192390110574,0.06012962528440648,1
115.15272955246914,27.518061240342195,0.05320171070773159,1
172.14139660493828,25.77195038737875,0.05606862396154036,1
188.68960985725309,25.373323743537235,0.05836594761545538,1
8.5931592399691361,38.78927501082984,0.03079377853180701,1
17.174069251543209,35.782071510822874,0.03102412483245434,1
215.90769675925927,24.788122363637214,0.059624861450902976,1
186.84898244598764,25.415896237841853,0.061496005675307275,1
179.16202498070987,25.598343984494782,0.0578752702525996,1
105.23677420910494,27.909128335471433,0.051182694383255005,1
190.7309871720679,25.3265910429497,0.054515294647476446,1
182.16521990740742,25.526148984622793,0.056421087466756455,1
1.331175250771605,46.88845126255126,0.018735244518359083,1
119.04563319830247,27.373668915147768,0.04655863192970175,1
132.96168499228395,26.893538506807772,0.04858849544060424,1
169.69057436342592,25.83422641211633,0.053363200890796735,1
183.07036072530863,25.504623235864145,0.0550762947657817,1
136.5942081404321,26.77648076061034,0.05737948141222418,1
96.877748842592595,28.26856322357593,0.04637076358142247,1
81.105360243055557,29.040308032405658,0.046631234623484105,1
160.0595341435185,26.087988123309238,0.05337403925277057,1
91.519579475308646,28.515663449606194,0.057054782832959415,1
45.623444733796298,31.538922878974653,0.04612440866992401,1
146.1430965470679,26.483020557302247,0.052339794452882143,1
147.9869068287037,26.428570680647443,0.053481838867440054,1
72.340603298611114,29.53698234543426,0.05687702425581471,1
146.58381558641975,26.46994338649593,0.053005861724477785,1
27.269941165123456,33.77396159915272,0.05846981483690392,1
26.060462480709877,33.97098242237389,0.05390363958311589,1
124.01136911651234,27.196188586232047,0.055356614332560276,1
54.461962287808639,30.769870757660165,0.06121538698882323,1
121.36848958333333,27.289744136376676,0.055776159497297084,1
17.994381751543209,35.57943431051848,0.05585417985956287,1
151.1020809220679,26.338099155444482,0.055222949496906946,1
15.840916763117283,36.13300048914822,0.05603448243728424,1
145.38824990354939,26.505510520632814,0.060275519671542876,1
65.679651331018519,29.956495222592146,0.05402587287815641,1
29.729070216049383,33.398990341168414,0.022657863155274356,1
42.93214699074074,31.802977532429743,0.023520690075401075,1
25.045874324845681,34.14344163819096,0.0202156489475927,1
122.16643759645062,27.261284509407734,0.05391857215559455,1
81.727370273919746,29.00712835935401,0.052841812747676645,1
140.35667438271605,26.658472913954014,0.056342243750694514,1
146.60229793595678,26.469395831065647,0.058803829429312365,1
133.49851707175927,26.876039193705296,0.05963085409363486,1
128.72922694830248,27.034031996563943,0.05534974028491579,1
127.90175298996914,27.06203864015111,0.05775878148840643,1
118.22740644290124,27.403621983053206,0.03872102937795988,1
125.31978202160494,27.150607300595873,0.05961086414968593,1
74.911892361111114,29.385295928770244,0.034189414452336864,1
89.118031442901241,28.631147762039625,0.035536903926616945,1
70.782564139660494,29.631540697105947,0.034173739111142326,1
39.288097993827158,32.18819356509652,0.02573349460369259,1
30.176492573302468,33.33411600729245,0.030128774714139075,1
46.740487557870374,31.433871225894443,0.055702421844567515,1
28.5009765625,33.58220619861544,0.05470898049715584,1
5.6809654706790127,40.58658211256052,0.023101582564961767,1
42.553409529320987,31.841459978468958,0.0566266368773934,1
23.153392650462962,34.48465723983874,0.05725784843461854,1
13.776716820987655,36.739346292481436,0.023935291175046548,1
26.929823930147766,33.828468469073925,0.021685403014357632,0
55.90303264728459,30.656449925833407,0.024165298733521336,0
34.575903137593549,32.743068279780836,0.026090954497372483,0
26.654465913452313,33.87310376057738,0.02406394015097944,0
29.138499088466705,33.486131831794566,0.022779319238587007,0
24.121647716369218,34.30673390331566,0.021890602379795097,0
40.515127254845517,32.0546315353764,0.023051200094264913,0
21.305738461907502,34.84583769321651,0.022424019543522793,0
38.011816949721741,32.33161731665264,0.023728502011311988,0
53.284215481673385,30.86481784945741,0.023622956423358554,0
38.646972749952027,32.25964879935205,0.02220790511717313,0
72.579321387449625,29.522674576132346,0.029747322604251683,0
35.477139704471313,32.63131762691286,0.025420117718882033,0
57.177790971022837,30.558529882234712,0.024944355969837094,0
51.710132412204949,30.995047110127558,0.025793155525407938,0
33.482488965649587,32.88262626484873,0.024833634975958172,0
21.155356457493763,34.87660013487605,0.02282401964278724,0
26.082505757052388,33.96731048954289,0.022770313858148292,0
34.157236494914606,32.79597634201011,0.02368734845183921,0
48.682351635962384,31.257088118962812,0.02468350950186198,0
21.194153593360198,34.86864283538713,0.02129267457244863,0
27.990281975628477,33.660730872733936,0.0220612007556046,0
29.250671656112072,33.46944518032815,0.022431179867187893,0
53.397992227979273,30.855554330659885,0.02639081542917588,0
16.396325081558242,35.983338406033354,0.024219303559504208,0
31.275966705047015,33.17869618739729,0.023053185805597853,0
31.379236830742659,33.16437983893208,0.023281369815034435,0
24.803621545768568,34.185652646176976,0.022364682801042052,0
26.538470303204758,33.892044746689315,0.021923156048644043,0
50.709223877374782,31.07993397299979,0.025827966286164804,0
32.534041570715793,33.00742343610251,0.025055918977051814,0
20.369422855497984,35.04101636935169,0.024063824102310123,0
52.291711643638457,30.946475032183844,0.02510148034004088,0
25.200210492227978,34.11676192497823,0.02382470297685752,0
23.503154384954904,34.419542075304065,0.02343283364736383,0
58.128025450969105,30.486947901962807,0.031309550830206354,0
22.020947274995201,34.70244363786464,0.022555801011903284,0
36.6553054835924,32.48943517620931,0.022078833710568246,0
25.739490380924966,34.02480416859883,0.022398300287122478,0
35.671779049126847,32.60755591536512,0.023215276458863128,0
20.877953487814239,34.933924351444254,0.024260360450043785,0
33.653650331030512,32.8604818286831,0.024073529026547046,0
31.299867467856458,33.175378622384095,0.024171300748600764,0
19.1116928132796,35.31781204587042,0.024353223219862868,0
48.126892031279986,31.306925444273553,0.025268652542967205,0
38.247130469199767,32.30481503551883,0.02612599025640933,0
18.132948930147766,35.5461192246762,0.02257744854951154,0
68.643578487814239,29.764804450453063,0.028947719477654395,0
32.477127710612166,33.015027477677094,0.02499487491077793,0
19.062985751295336,35.32889437610788,0.022242422828097963,0
33.373263888888886,32.89681678348063,0.023148619520215834,0
28.51425770005757,33.58018290609245,0.02264425818322116,0
17.475493547303781,35.70650910822508,0.02354931222377992,0
36.446255517175203,32.514274452719064,0.02346752278532467,0
38.99867168009979,32.220305459395455,0.023929856395400694,0
20.13047519669929,35.09226333973867,0.025982491641257655,0
26.802539099980809,33.84904422627299,0.02170510829293162,0
28.269079231433505,33.61768697805342,0.023064137769548125,0
28.876877038956053,33.52530137277972,0.0233867611609377,0
57.328026050662061,30.54713372696304,0.027879218278410053,0
29.146331078487815,33.484964670439126,0.023060066729652797,0
26.773585924006909,33.8537381849262,0.022212197915507974,0
24.383407695260026,34.25985960659045,0.023066794514886548,0
53.056155248512759,30.88344585535465,0.023256705273464687,0
51.649668369794668,31.000128235046347,0.022490559133188245,0
24.903785261945885,34.16814997971561,0.022273805611159773,0
